,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,avg_monthly_spend,customer_lifetime_value,churn_probability,risk_level,monthly_revenue_at_risk,tenure_group
3170,7395-IGJOS,Male,1,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.5,1329.2,4.527777777777778,1385.5,0.4627673452565021,Medium,37.71553863840492,Second-Year Accounts
3171,5044-XDPYX,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1281.25,0.49038461538461536,1300.5,0.00890572487253327,Low,0.22709598424959837,Loyal Accounts
3172,1814-WFGVS,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,48.9,3527.0,0.6698630136986301,3520.7999999999997,0.009530508212553537,Low,0.46604185159386796,Loyal Accounts
3173,2834-SPCJV,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.1,4348.65,1.5867924528301887,4373.2,0.24379464786650548,Low,20.50312988557311,Loyal Accounts
3174,3721-WKIIL,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,561.15,0.7000000000000001,529.2,0.01777069451666771,Low,0.3483056125266871,Established Accounts
3175,6734-CKRSM,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,63.6,5.0,60.0,0.1671799997361451,Low,3.3435999947229025,First-Year Accounts
3176,1265-ZFOSD,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,81.3,5129.3,1.2507692307692306,5203.2,0.012162158104016435,Low,0.9887834538565362,Loyal Accounts
3177,6568-POCUI,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8,2.0695652173913044,4284.0,0.07506997360525049,Low,7.146661487219847,Established Accounts
3178,7890-VYYWG,Male,1,Yes,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.45,93.7,9.1125,109.35000000000001,0.6567108548823319,High,23.937110660461002,First-Year Accounts
3179,5197-LQXXH,Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.3,5894.5,1.1569444444444443,5914.3,0.022976739158648164,Low,1.913962371915392,Loyal Accounts
3180,9907-SWKKF,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,25.05,12.525,25.05,0.5728083135834499,Medium,14.34884825526542,First-Year Accounts
3181,3457-PQBYH,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1160.75,0.3440677966101695,1177.4,0.004766707079418159,Low,0.09676415371218863,Loyal Accounts
3182,7682-AZNDK,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,2.567142857142857,3054.8999999999996,0.41079516623763696,Medium,36.90994568645168,Established Accounts
3183,0587-DMGBH,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.85,365.55,5.538888888888889,398.8,0.27575063252588483,Low,13.74616903141536,First-Year Accounts
3184,5384-ZTTWP,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,272.95,1.2375,297.0,0.09491319673892329,Low,1.8792812954306812,Second-Year Accounts
3185,3745-HRPHI,Male,0,Yes,Yes,66,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.65,3632.0,0.8156716417910448,3606.9,0.021934238360754126,Low,1.198706126415213,Loyal Accounts
3186,7636-OWBPG,Male,1,No,No,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.35,381.2,2.2576923076923077,352.20000000000005,0.4176726746567834,Medium,12.258693001176594,First-Year Accounts
3187,1231-YNDEK,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.15,1035.5,0.32457627118644067,1110.6999999999998,0.007402197935130446,Low,0.14175209045774803,Loyal Accounts
3188,1407-DIGZV,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,52.0,4.775,57.300000000000004,0.03127573536087477,Low,0.5973665453927082,First-Year Accounts
3189,6397-JNZZG,Female,1,Yes,No,43,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.55,2342.2,1.2625,2388.65,0.2813956625320151,Low,15.631529053653438,Established Accounts
3190,0570-BFQHT,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,80.55,653.9,8.055,724.9499999999999,0.4558781825837448,Medium,36.72098760712064,First-Year Accounts
3191,4393-OBCRR,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,71.2,5.0625,60.75,0.08082891010765073,Low,1.6367854296799271,First-Year Accounts
3192,3523-QRQLL,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.5,1498.2,3.0217391304347827,1529.0,0.1379200100674334,Low,9.585440699686622,Second-Year Accounts
3193,8564-LDKFL,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0,4178.65,2.5853658536585367,4240.0,0.2896083497890244,Low,30.698485077636587,Established Accounts
3194,3696-DFHHB,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.5,1821.8,0.3695652173913043,1734.0,0.005902736692228393,Low,0.15051978565182403,Loyal Accounts
3195,0895-DQHEW,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.3,5278.15,1.8963636363636363,5632.2,0.4845576362118854,Medium,50.53936145689965,Loyal Accounts
3196,4717-GHADL,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.6,4024.2,1.56078431372549,3979.9999999999995,0.03229356936697369,Low,2.5705681216111054,Loyal Accounts
3197,5501-TVMGM,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,27.625,55.25,0.6821495623508598,High,37.688763319885005,First-Year Accounts
3198,5879-HMFFH,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,1.2061643835616438,6339.599999999999,0.014028533628812304,Low,1.2352123860169233,Loyal Accounts
3199,6772-WFQRD,Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.4,854.9,0.49756097560975604,816.0,0.028468368405832202,Low,0.5807547154789768,Established Accounts
3200,3810-DVDQQ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,1.6109589041095889,8467.199999999999,0.04808669554825022,Low,5.6549953964742254,Loyal Accounts
3201,6972-SNKKW,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,109.2,2.857142857142857,120.0,0.14149939815841944,Low,2.8299879631683886,First-Year Accounts
3202,3694-GLTJM,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.65,92.05,3.275,98.25,0.19307273421169907,Low,3.7938792272598865,First-Year Accounts
3203,8550-XSXUQ,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,1.4397959183673468,3386.3999999999996,0.07466825077653809,Low,5.267845092284762,Established Accounts
3204,8149-RSOUN,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,46.925,93.85,0.9549676879634101,High,89.62371751536604,First-Year Accounts
3205,9055-MOJJJ,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,65.8,4068.0,1.0123076923076924,4211.2,0.017610377516127325,Low,1.1587628405611778,Loyal Accounts
3206,4359-INNWN,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,337.9,1.113888888888889,340.85,0.04660914353618577,Low,0.9345133279005247,Second-Year Accounts
3207,0585-EGDDA,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.0,3168.75,1.951219512195122,3200.0,0.31519743988943927,Medium,25.21579519115514,Established Accounts
3208,4032-RMHCI,Female,0,Yes,Yes,41,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,1412.4,0.8428571428571429,1451.3999999999999,0.048336173903470926,Low,1.7111005561828707,Established Accounts
3209,0549-CYCQN,Male,1,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),79.6,3974.7,1.5307692307692307,4059.6,0.18487424862959476,Low,14.715990190915742,Loyal Accounts
3210,3481-JHUZH,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,3439.0,1.9107142857142858,3290.25,0.38550616423226913,Medium,30.9368696796396,Established Accounts
3211,7250-EQKIY,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.45,50.45,25.225,50.45,0.43355954543469605,Medium,21.873079067180417,First-Year Accounts
3212,3594-IVHJZ,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,42.45,6.816666666666666,40.9,0.2288393005736776,Low,4.6797636967317064,First-Year Accounts
3213,6869-FGJJC,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.6,5461.45,1.153623188405797,5412.799999999999,0.057453675245014414,Low,4.5733125495031475,Loyal Accounts
3214,3896-ZVNET,Female,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.7,571.75,0.988,592.8,0.01840630822272856,Low,0.45463581310139545,Second-Year Accounts
3215,8205-VSLRB,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.3,5498.2,1.088732394366197,5411.0,0.0089697361932991,Low,0.6933606077420204,Loyal Accounts
3216,5960-MVTUK,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.75,96.85,7.4375,89.25,0.49736340478466873,Medium,14.796561292343895,First-Year Accounts
3217,6817-WTYHE,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.9,111.05,14.966666666666667,89.8,0.3698754385532228,Medium,16.6074071910397,First-Year Accounts
3218,3082-VQXNH,Male,0,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.8,94.4,7.45,89.4,0.406620479166522,Medium,12.117290279162356,First-Year Accounts
3219,4013-UBXWQ,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,521.1,9.33125,522.5500000000001,0.5062094154231274,Medium,37.78853286133646,First-Year Accounts
3220,4931-TRZWN,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.95,923.85,5.139285714285714,935.35,0.34635085708200036,Medium,24.919944167049927,Second-Year Accounts
3221,0750-EKNGL,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,141.1,2.59375,145.25,0.13402608550669506,Low,2.781041274263923,First-Year Accounts
3222,7669-LCRSD,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.3,628.65,4.3307692307692305,675.5999999999999,0.28393500649815345,Low,15.985540865846039,First-Year Accounts
3223,3567-PQTSO,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.25,5576.3,1.9490740740740742,5578.25,0.2748857566645809,Low,28.931725888947142,Loyal Accounts
3224,5519-NPHVG,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1046.1,7.246153846153846,1130.4,0.7232484658233351,High,68.13000548055817,First-Year Accounts
3225,8043-PNYSD,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1245.6,0.30546875,1231.65,0.003898499447552361,Low,0.07621566419964866,Loyal Accounts
3226,9938-EKRGF,Female,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,84.45,1287.85,5.278125,1266.75,0.14665072420487116,Low,12.38465365910137,Second-Year Accounts
3227,2703-AMTUL,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,53.65,1939.35,1.45,1931.3999999999999,0.02859891980897088,Low,1.5343320477512876,Established Accounts
3228,0928-JMXNP,Male,1,Yes,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.9,118.25,5.9799999999999995,119.6,0.6221435236281906,High,18.602091356482898,First-Year Accounts
3229,8173-RXAYP,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,452.55,0.7879999999999999,472.79999999999995,0.013505568353196048,Low,0.26605969655796213,Second-Year Accounts
3230,4825-XJGDM,Female,0,No,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),43.7,2696.55,0.7048387096774194,2665.7000000000003,0.02172317153308226,Low,0.9493025959956948,Loyal Accounts
3231,5402-HTOTQ,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.3,875.35,3.2529411764705882,884.8,0.26161996226243733,Low,14.467583913112783,Second-Year Accounts
3232,6734-JDTTV,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.85,1267.05,0.3007575757575758,1290.25,0.0050078393783843135,Low,0.09940561166092864,Loyal Accounts
3233,7850-THJMU,Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,494.9,0.7277777777777777,510.9,0.013145938111012362,Low,0.25831768388139287,Established Accounts
3234,3890-RTCMS,Male,0,No,No,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.45,799.0,2.908823529411765,791.2,0.16159369419991532,Low,7.990808178185813,Second-Year Accounts
3235,8849-GYOKR,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),106.55,5763.3,1.9372727272727273,5753.7,0.15228446456660358,Low,16.22590969957161,Loyal Accounts
3236,3148-BLQJT,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,20.1,10.05,20.1,0.21215537954516397,Low,4.2643231288577965,First-Year Accounts
3237,3717-FDJFU,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,106.9,3.408333333333333,102.25,0.026480381296418852,Low,0.5415237975117655,First-Year Accounts
3238,3665-JATSN,Female,0,No,No,19,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.7,710.05,1.985,754.3000000000001,0.4173502423830397,Medium,16.568804622606677,Second-Year Accounts
3239,7966-YOTQW,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,4.954545454545454,545.0,0.25324701900849533,Low,13.801962535962996,First-Year Accounts
3240,0461-CVKMU,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.8,1900.25,3.4916666666666667,1927.3999999999999,0.2556375775163768,Low,21.422428995872373,Second-Year Accounts
3241,8806-EAGWC,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.15,159.15,13.7875,165.45,0.39624510312375805,Medium,21.852917437275256,First-Year Accounts
3242,8853-TZDGH,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,8012.75,1.5287671232876712,8035.2,0.06945466387123422,Low,7.751140488029739,Loyal Accounts
3243,7779-LGOVN,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,856.65,7.877272727272728,866.5,0.7235990831949028,High,62.69986055883834,First-Year Accounts
3244,4324-BZCKL,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.55,551.3,5.05,555.5,0.21354996680185862,Low,11.862700655843245,First-Year Accounts
3245,6924-TDGMT,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,184.95,1.7125000000000001,226.05,0.07161236816614829,Low,1.4716341658143473,First-Year Accounts
3246,9710-ZUSHQ,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,2.8092105263157894,3949.75,0.486061999099333,Medium,51.8871184038538,Established Accounts
3247,1536-YHDOE,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.1,1096.65,3.45,1055.7,0.06633503049823543,Low,4.11940539394042,Second-Year Accounts
3248,8123-QBNAZ,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,3684.95,2.824324324324324,3762.0,0.3993118391541086,Medium,41.72808719160435,Established Accounts
3249,3629-ZNKXA,Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,1752.45,5.655555555555555,1730.6,0.649888265087039,High,66.15862538586057,Second-Year Accounts
3250,4827-LTQRJ,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.6,7210.85,1.6507462686567163,7299.599999999999,0.14083583569148328,Low,15.57644342747805,Loyal Accounts
3251,7711-YIJWC,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.9,5264.5,1.3693548387096774,5178.900000000001,0.026318598859131234,Low,2.2344490431402417,Loyal Accounts
3252,5482-VXSXJ,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,4.052173913043478,2050.4,0.46939007413606576,Medium,43.74715490948133,Second-Year Accounts
3253,7365-BVCJH,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4,12.2,24.4,0.6527134071921885,High,15.926207135489399,First-Year Accounts
3254,9620-ENEJV,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,10.078571428571427,423.29999999999995,0.4543624153528716,Medium,32.05526840314509,First-Year Accounts
